t_wall,scan_stamp_sec,odom_stamp_sec,camera_stamp_sec,goal_stamp_sec,goal_x,goal_y,camera_h,camera_w,velocity,goal_distance,goal_angle,state_0,state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8,state_9,state_10,state_11,state_12,state_13,state_14,state_15,state_16,state_17
1774177500.329160,488.259000,488.337000,488.272000,1774177500.231310,2.000000,2.000000,480,640,0.000978,2.648522,2.389329,0.423989,6.176936,6.176936,6.176936,6.176936,6.176936,6.176936,6.176936,1.426622,1.570064,2.163317,4.153691,2.059600,3.165856,0.432902,0.000978,2.648522,2.389329
1774177500.429816,488.359000,488.427000,488.272000,1774177500.231310,2.000000,2.000000,480,640,0.001019,2.648585,2.344580,0.423201,10.068082,10.068082,10.068082,10.068082,10.068082,10.068082,1.427823,1.429962,1.609288,2.296004,2.804149,2.069425,3.173618,0.428101,0.001019,2.648585,2.344580
1774177500.534317,488.459000,488.527000,488.472000,1774177500.431217,2.000000,2.000000,480,640,0.001065,2.648654,2.294030,0.423153,10.070860,10.070860,10.070860,10.070860,10.070860,10.070860,1.428329,1.436685,1.655127,2.454701,2.110550,2.073584,3.179436,0.424608,0.001065,2.648654,2.294030
1774177500.636842,488.559000,488.627000,488.472000,1774177500.431217,2.000000,2.000000,480,640,0.001110,2.648723,2.242628,0.526382,10.074587,10.074587,10.074587,10.074587,10.074587,10.074587,1.428608,1.447033,1.708616,2.646796,2.078238,2.105509,3.183418,0.422953,0.001110,2.648723,2.242628
1774177500.729366,488.659000,488.727000,488.671000,1774177500.631214,2.000000,2.000000,480,640,0.001752,2.648742,2.190305,7.328640,7.328640,7.328640,7.328640,7.328640,7.328640,7.328640,1.429378,1.461330,1.771179,2.883332,2.083396,3.657058,3.185394,0.423554,0.001752,2.648742,2.190305
1774177500.829829,488.759000,488.827000,488.671000,1774177500.631214,2.000000,2.000000,480,640,0.001678,2.648705,2.137141,6.190458,6.190458,6.190458,6.190458,6.190458,6.190458,6.190458,1.429277,1.480096,1.844754,3.180940,2.089049,3.456263,0.453186,0.424428,0.001678,2.648705,2.137141
1774177500.930648,488.859000,488.937000,488.671000,1774177500.831270,2.000000,2.000000,480,640,0.001885,2.648676,2.077675,10.091368,10.091368,10.091368,10.091368,10.091368,10.091368,10.091368,1.428971,1.503709,1.931380,3.564067,2.095164,3.282913,0.444864,0.424743,0.001885,2.648676,2.077675
1774177501.030229,488.959000,489.027000,488.671000,1774177500.831270,2.000000,2.000000,480,640,0.001529,2.648655,2.028275,10.098665,10.098665,10.098665,10.098665,10.098665,10.098665,10.098665,1.428391,1.532664,2.033809,4.073009,2.101700,3.179217,0.438322,0.426228,0.001529,2.648655,2.028275
1774177501.129595,489.059000,489.127000,488.671000,1774177501.031315,2.000000,2.000000,480,640,0.001448,2.648638,1.972561,10.106946,10.106946,10.106946,10.106946,10.106946,10.106946,10.106946,1.427544,1.567772,2.156234,4.781376,2.100749,3.186773,0.433490,0.428100,0.001448,2.648638,1.972561
1774177501.229570,489.159000,489.227000,489.171000,1774177501.031315,2.000000,2.000000,480,640,0.001557,2.648626,1.915865,6.225620,6.225620,6.225620,6.225620,6.225620,6.225620,1.426433,1.427827,1.610046,2.304365,2.744090,2.108136,3.209361,0.430352,0.454953,0.001557,2.648626,1.915865
1774177501.329368,489.259000,489.327000,489.271000,1774177501.231527,2.000000,2.000000,480,640,0.001309,2.648613,1.858349,6.225000,6.225000,6.225000,6.225000,6.225000,6.225000,1.425050,1.433725,1.660558,2.485487,2.115950,2.124293,3.202975,0.432990,0.841888,0.001309,2.648613,1.858349
1774177501.430890,489.359000,489.427000,489.271000,1774177501.231527,2.000000,2.000000,480,640,0.000050,2.648609,1.799995,10.119983,10.119983,10.119983,10.119983,10.119983,10.119983,1.423399,1.444247,1.720790,2.710612,2.124188,3.815134,0.478848,0.436015,3.149864,0.000050,2.648609,1.799995
1774177501.529444,489.459000,489.527000,489.271000,1774177501.431240,2.000000,2.000000,480,640,0.000105,2.648602,1.740845,10.131756,10.131756,10.131756,10.131756,10.131756,10.131756,1.421487,1.459787,1.792664,2.996350,2.124714,3.571554,0.468731,0.439427,10.131756,0.000105,2.648602,1.740845
1774177501.629523,489.559000,489.627000,489.271000,1774177501.431240,2.000000,2.000000,480,640,0.003413,2.648588,1.680895,8.161493,8.161493,8.161493,8.161493,8.161493,8.161493,1.419339,1.480836,1.878578,3.368311,2.133475,3.366580,0.460944,0.443213,8.161493,0.003413,2.648588,1.680895
1774177501.729571,489.659000,489.727000,489.671000,1774177501.631214,2.000000,2.000000,480,640,0.000226,2.648535,1.619984,10.140108,10.140108,10.140108,10.140108,10.140108,10.140108,1.416986,1.508226,1.982600,3.873855,2.142773,3.236953,0.455333,0.447358,10.140108,0.000226,2.648535,1.619984
1774177501.829366,489.759000,489.827000,489.771000,1774177501.631214,2.000000,2.000000,480,640,0.000287,2.648504,1.558584,8.405777,8.405777,8.405777,8.405777,8.405777,8.405777,1.412499,1.542443,2.107969,4.585823,2.143854,3.221635,0.451874,0.472680,8.405777,0.000287,2.648504,1.558584
1774177501.929364,489.859000,489.927000,489.771000,1774177501.831215,2.000000,2.000000,480,640,0.004393,2.648399,1.496029,10.150529,10.150529,10.150529,10.150529,10.150529,10.150529,1.409527,1.584604,2.261334,2.944674,2.153342,3.250302,0.456758,0.710661,10.150529,0.004393,2.648399,1.496029
1774177502.029631,489.959000,490.027000,489.972000,1774177501.831215,2.000000,2.000000,480,640,0.000294,2.648260,1.432829,6.259812,6.259812,6.259812,6.259812,6.259812,1.406442,1.411700,1.636825,2.454588,2.154944,2.163531,0.516422,0.461948,1.335671,6.259812,0.000294,2.648260,1.432829
1774177502.130156,490.059000,490.127000,490.073000,1774177502.031435,2.000000,2.000000,480,640,0.197682,2.645845,1.396633,10.163335,10.163335,10.163335,10.163335,10.163335,1.400776,1.420816,1.699365,2.696269,2.164255,3.819363,0.504893,0.467695,6.891192,10.163335,0.197682,2.645845,1.396633
1774177502.229540,490.159000,490.227000,490.171000,1774177502.031435,2.000000,2.000000,480,640,0.197704,2.642384,1.395429,10.157072,10.157072,10.157072,10.157072,10.157072,1.388195,1.413775,1.710186,2.773327,2.155065,3.741658,0.514022,0.478661,10.157072,10.157072,0.197704,2.642384,1.395429
1774177502.330386,490.259000,490.327000,490.171000,1774177502.231192,2.000000,2.000000,480,640,0.197706,2.638897,1.393975,6.228823,6.228823,6.228823,6.228823,6.228823,1.373110,1.402069,1.703690,2.787503,2.145004,3.726065,0.527381,0.488718,6.228823,6.228823,0.197706,2.638897,1.393975
1774177502.430376,490.359000,490.427000,490.371000,1774177502.231192,2.000000,2.000000,480,640,0.197707,2.635379,1.392361,10.128701,10.128701,10.128701,10.128701,10.128701,1.356841,1.390608,1.697667,2.803722,2.135075,3.709961,0.540504,0.500673,10.128701,10.128701,0.197707,2.635379,1.392361
1774177502.529460,490.459000,490.527000,490.471000,1774177502.431186,2.000000,2.000000,480,640,0.197709,2.631829,1.390677,10.124627,10.124627,10.124627,10.124627,10.124627,1.342471,1.379378,1.692029,2.821674,2.125231,3.693738,3.252178,0.512754,10.124627,10.124627,0.197709,2.631829,1.390677
1774177502.629346,490.559000,490.627000,490.571000,1774177502.431186,2.000000,2.000000,480,640,0.197711,2.628246,1.389016,6.171912,6.171912,6.171912,6.171912,6.171912,1.328337,1.368361,1.686675,2.841003,2.115416,3.677763,3.265951,0.524165,6.171912,6.171912,0.197711,2.628246,1.389016
1774177502.729706,490.659000,490.727000,490.671000,1774177502.631202,2.000000,2.000000,480,640,0.197713,2.624631,1.387468,10.096187,10.096187,10.096187,10.096187,10.096187,1.314438,1.357533,1.681501,2.861301,2.104149,3.662371,3.270634,0.536801,10.096187,10.096187,0.197713,2.624631,1.387468
1774177502.829372,490.759000,490.827000,490.771000,1774177502.631202,2.000000,2.000000,480,640,0.197716,2.620988,1.386126,10.092419,10.092419,10.092419,10.092419,10.092419,1.300779,1.346865,1.676389,2.882108,2.086007,3.647871,3.264267,0.549637,10.092419,10.092419,0.197716,2.620988,1.386126
1774177502.929327,490.859000,490.927000,490.871000,1774177502.831188,2.000000,2.000000,480,640,0.197718,2.617321,1.385078,6.830483,6.830483,6.830483,6.830483,6.830483,1.287365,1.336324,1.671219,2.902907,2.074897,3.634538,3.258641,0.562691,6.830483,6.830483,0.197718,2.617321,1.385078
1774177503.029431,490.959000,491.027000,490.871000,1774177502.831188,2.000000,2.000000,480,640,0.197720,2.613637,1.384409,10.061829,10.061829,10.061829,10.061829,10.061829,1.274205,1.325873,1.665862,2.923137,2.064276,3.622618,3.253930,0.575810,10.061829,10.061829,0.197720,2.613637,1.384409
1774177503.129518,491.059000,491.127000,491.072000,1774177503.031260,2.000000,2.000000,480,640,0.197722,2.609944,1.384203,10.057111,10.057111,10.057111,10.057111,10.057111,1.261300,1.315474,1.660186,2.942185,2.053365,3.612330,3.252317,0.588744,10.057111,10.057111,0.197722,2.609944,1.384202
1774177503.229622,491.159000,491.227000,491.171000,1774177503.031260,2.000000,2.000000,480,640,0.197724,2.606253,1.384537,10.052209,10.052209,10.052209,10.052209,10.052209,1.248469,1.305083,1.654060,2.959404,2.042094,3.603865,3.259485,0.601541,10.052209,10.052209,0.197724,2.606253,1.384537
1774177503.329396,491.259000,491.327000,491.271000,1774177503.231199,2.000000,2.000000,480,640,0.197727,2.602573,1.385486,10.046902,10.046902,10.046902,10.046902,10.046902,1.235851,1.294659,1.647350,2.974122,2.037574,3.597395,3.264310,0.614174,0.617240,10.046902,0.197727,2.602573,1.385486
1774177503.429231,491.359000,491.427000,491.271000,1774177503.231199,2.000000,2.000000,480,640,0.197728,2.598919,1.387115,10.015105,10.015105,10.015105,10.015105,10.015105,1.223377,1.284159,1.639930,2.985663,2.029994,3.593065,3.266367,0.626645,0.630194,10.015105,0.197728,2.598919,1.387115
1774177503.529408,491.459000,491.527000,491.471000,1774177503.431255,2.000000,2.000000,480,640,0.197730,2.595304,1.389485,10.007323,10.007323,10.007323,10.007323,10.007323,1.211029,1.273542,1.631680,2.993362,2.017407,3.591005,3.265256,0.638987,0.642990,10.007323,0.197730,2.595304,1.389485
1774177503.629252,491.559000,491.627000,491.571000,1774177503.431255,2.000000,2.000000,480,640,0.197732,2.591743,1.392650,9.998621,9.998621,9.998621,9.998621,9.998621,1.198860,1.262767,1.622489,2.996588,2.004186,3.591331,3.260612,0.651164,0.655618,9.998621,0.197732,2.591743,1.392650
1774177503.729599,491.659000,491.727000,491.672000,1774177503.631194,2.000000,2.000000,480,640,0.197733,2.588252,1.396656,9.988818,9.988818,9.988818,9.988818,9.988818,1.186848,1.251798,1.612261,2.994776,1.990287,3.594144,3.257902,0.663198,0.668073,9.988818,0.197733,2.588252,1.396656
1774177503.829664,491.759000,491.827000,491.771000,1774177503.631194,2.000000,2.000000,480,640,0.197734,2.584848,1.401538,9.977761,9.977761,9.977761,9.977761,1.182084,1.174906,1.240604,1.600916,2.987445,1.979650,3.599535,3.264944,0.675112,0.680350,9.977761,0.197734,2.584848,1.401538
1774177503.929369,491.859000,491.927000,491.771000,1774177503.831225,2.000000,2.000000,480,640,0.197735,2.581549,1.407328,9.965323,9.965323,9.965323,9.965323,1.169908,1.163100,1.229158,1.588392,2.974220,1.973256,3.607589,3.273828,0.687067,0.692446,9.965323,0.197735,2.581549,1.407328
1774177504.029233,491.959000,492.027000,491.971000,1774177503.831225,2.000000,2.000000,480,640,0.197735,2.578373,1.414042,9.951416,9.951416,9.951416,9.951416,1.157963,1.151408,1.217437,1.574649,2.954858,1.957129,3.618381,3.284613,0.699171,0.704364,9.951416,0.197735,2.578373,1.414042
1774177504.129272,492.059000,492.127000,492.071000,1774177504.031264,2.000000,2.000000,480,640,0.197735,2.575338,1.421692,9.935988,9.935988,9.935988,9.935988,1.146230,1.139814,1.205428,1.559669,2.929268,1.953783,1.999342,3.258545,0.711413,0.716109,9.935988,0.197735,2.575338,1.421692
1774177504.229410,492.159000,492.227000,492.172000,1774177504.031264,2.000000,2.000000,480,640,0.197735,2.572462,1.430277,9.948598,9.948598,9.948598,9.948598,1.134691,1.128302,1.193122,1.543456,2.897496,1.935992,1.981096,3.272887,0.724859,0.727688,9.948598,0.197735,2.572462,1.430277
1774177504.329387,492.259000,492.327000,492.272000,1774177504.231207,2.000000,2.000000,480,640,0.197734,2.569765,1.439790,9.929865,9.929865,9.929865,9.929865,1.123327,1.116856,1.180516,1.526039,2.859752,1.931465,1.961961,3.278677,0.737578,0.739114,9.929865,0.197734,2.569765,1.439790
1774177504.429228,492.359000,492.427000,492.372000,1774177504.231207,2.000000,2.000000,480,640,0.197733,2.567265,1.450214,9.909538,9.909538,9.909538,9.909538,1.112121,1.105465,1.167615,1.507464,2.816368,1.911977,1.941991,3.269853,0.837977,0.750402,9.909538,0.197733,2.567265,1.450214
1774177504.529381,492.459000,492.527000,492.472000,1774177504.431220,2.000000,2.000000,480,640,0.197732,2.564980,1.461520,9.919195,9.919195,9.919195,9.919195,1.101058,1.094119,1.154428,1.487800,2.767808,1.906124,1.921256,3.281395,1.018856,0.764370,9.919195,0.197732,2.564980,1.461519
1774177504.629399,492.559000,492.627000,492.472000,1774177504.431220,2.000000,2.000000,480,640,0.197730,2.562927,1.473670,9.895301,9.895301,9.895301,9.895301,1.090121,1.082756,1.140970,1.467132,2.714648,1.916436,1.899839,3.274643,1.220852,0.778564,9.895301,0.197730,2.562927,1.473670
1774177504.729265,492.659000,492.727000,492.671000,1774177504.631200,2.000000,2.000000,480,640,0.197728,2.561122,1.486623,9.903124,9.903124,9.903124,9.903124,1.079296,1.071385,1.127261,1.445561,2.657533,1.965935,1.889593,3.266407,1.451224,0.791894,9.903124,0.197728,2.561122,1.486623
1774177504.829421,492.759000,492.827000,492.771000,1774177504.631200,2.000000,2.000000,480,640,0.197726,2.559582,1.500325,9.875811,9.875811,9.875811,9.875811,1.068568,1.060023,1.113323,1.423195,2.597149,2.020272,1.870196,3.286371,1.719641,0.805313,9.875811,0.197726,2.559582,1.500325
1774177504.929683,492.859000,492.927000,492.871000,1774177504.831235,2.000000,2.000000,480,640,0.197724,2.558321,1.514714,9.881520,9.881520,9.881520,9.881520,1.057922,1.048634,1.099182,1.400154,2.534212,2.079740,1.862129,3.276943,2.039426,0.821968,9.881520,0.197724,2.558321,1.514714
1774177505.029581,492.959000,493.027000,492.971000,1774177504.831235,2.000000,2.000000,480,640,0.197722,2.557353,1.529724,9.851242,9.851242,9.851242,9.851242,1.047344,1.037150,1.084866,1.376560,2.469435,2.144636,1.853651,3.269387,2.429710,0.835798,9.851242,0.197722,2.557353,1.529724
1774177505.129383,493.059000,493.127000,492.971000,1774177505.031199,2.000000,2.000000,480,640,0.197719,2.556688,1.545261,9.855018,9.855018,9.855018,9.855018,1.036803,1.025646,1.070414,1.352591,2.403754,2.214988,1.844848,3.285294,2.916985,0.849755,9.855018,0.197719,2.556688,1.545261
1774177505.229829,493.159000,493.227000,493.172000,1774177505.031199,2.000000,2.000000,480,640,0.197717,2.556338,1.561293,9.858553,9.858553,9.858553,9.858553,1.026319,1.014020,1.055820,1.328215,2.337090,2.291859,1.835620,3.292114,3.552554,0.867890,9.858553,0.197717,2.556338,1.561293
1774177505.329689,493.259000,493.327000,493.271000,1774177505.231279,2.000000,2.000000,480,640,0.197715,2.556310,1.577697,9.824342,9.824342,9.824342,9.824342,1.015838,1.002331,1.041141,1.303694,2.270710,2.374791,1.826167,3.288160,4.406260,0.882321,9.824342,0.197715,2.556310,1.577697
1774177505.429716,493.359000,493.427000,493.372000,1774177505.231279,2.000000,2.000000,480,640,0.197713,2.556613,1.594404,9.826460,9.826460,9.826460,9.826460,1.005351,0.990504,1.026392,1.279094,2.204914,2.464259,1.816515,3.285301,4.566619,0.896921,9.826460,0.197713,2.556612,1.594404
1774177505.530352,493.459000,493.527000,493.471000,1774177505.431183,2.000000,2.000000,480,640,0.197711,2.557249,1.611301,9.828852,9.828852,9.828852,9.828852,0.994832,0.978585,1.011597,1.254522,2.140185,2.560402,1.806754,3.283332,4.414921,0.913402,9.828852,0.197711,2.557249,1.611301
1774177505.631258,493.559000,493.627000,493.571000,1774177505.431183,2.000000,2.000000,480,640,0.197709,2.558224,1.628312,9.831598,9.831598,9.831598,9.831598,0.984266,0.966507,0.996771,1.230047,2.076788,2.663547,1.800034,3.282119,4.268621,0.932046,9.831598,0.197709,2.558224,1.628312
1774177505.735904,493.659000,493.727000,493.672000,1774177505.631201,2.000000,2.000000,480,640,0.197708,2.559536,1.645332,9.794299,9.794299,9.794299,9.794299,0.973616,0.954326,0.981936,1.205783,2.015183,2.773455,1.798654,3.294707,4.128912,0.947575,0.997087,0.197708,2.559536,1.645332
1774177505.829380,493.759000,493.827000,493.771000,1774177505.631201,2.000000,2.000000,480,640,0.197706,2.561186,1.662268,9.796985,9.796985,9.796985,9.796985,0.962860,0.941954,0.967104,1.181791,1.955555,2.890138,1.796317,3.311884,3.996159,0.963414,1.006325,0.197706,2.561186,1.662268
1774177505.932411,493.859000,493.927000,493.872000,1774177505.831189,2.000000,2.000000,480,640,0.197705,2.563170,1.679029,9.800708,9.800708,9.800708,9.800708,0.951968,0.929484,0.952284,1.158128,1.898089,3.013355,1.787290,3.311179,3.870717,0.979607,1.015780,0.197705,2.563170,1.679029
1774177506.035281,493.959000,494.027000,493.971000,1774177505.831189,2.000000,2.000000,480,640,0.197704,2.565484,1.695520,9.805732,9.805732,9.805732,9.805732,0.940912,0.916800,0.937483,1.134847,1.842916,3.142682,1.778655,3.310557,3.752795,0.996202,1.025498,0.197704,2.565484,1.695521
1774177506.134109,494.059000,494.127000,494.071000,1774177506.031391,2.000000,2.000000,480,640,0.197703,2.568119,1.711653,9.768785,9.768785,9.768785,9.768785,0.929663,0.904019,0.922707,1.111987,1.790127,3.277460,1.770532,3.309885,3.642491,1.013252,1.035518,0.197703,2.568119,1.711653
1774177506.229402,494.159000,494.227000,494.172000,1774177506.031391,2.000000,2.000000,480,640,0.197703,2.571068,1.727334,9.775603,9.775603,9.775603,9.775603,0.918192,0.891022,0.907957,1.089581,1.739774,3.416776,1.763039,3.309045,3.539802,1.030813,1.045876,0.197703,2.571069,1.727334
1774177506.329768,494.259000,494.327000,494.271000,1774177506.231214,2.000000,2.000000,480,640,0.197702,2.574321,1.742492,9.784592,9.784592,9.784592,9.784592,0.906470,0.877918,0.893235,1.067655,1.691881,3.559394,1.756303,3.320830,3.444673,1.048950,1.056604,0.197702,2.574321,1.742492
1774177506.429663,494.359000,494.427000,494.371000,1774177506.231214,2.000000,2.000000,480,640,0.197702,2.577865,1.757046,9.750503,9.750503,9.750503,9.750503,0.894476,0.864626,0.878538,1.046217,1.646412,3.703957,1.750434,3.334771,3.356882,1.103091,1.067723,0.197702,2.577865,1.757046
1774177506.529450,494.459000,494.527000,494.471000,1774177506.431328,2.000000,2.000000,480,640,0.197702,2.581687,1.770926,9.762858,9.762858,9.762858,9.762858,0.882185,0.851201,0.863866,1.025281,1.603349,5.428358,1.745566,3.361135,3.332140,1.162772,1.087207,0.197702,2.581687,1.770926
1774177506.629398,494.559000,494.627000,494.471000,1774177506.431328,2.000000,2.000000,480,640,0.197702,2.585773,1.784070,9.778381,9.778381,9.778381,9.778381,0.869579,0.837654,0.849217,1.004852,1.562645,5.413877,1.741825,3.386836,3.329034,1.222104,1.107481,0.197702,2.585773,1.784070
1774177506.729627,494.659000,494.727000,494.471000,1774177506.631258,2.000000,2.000000,480,640,0.197702,2.590107,1.796389,9.748844,9.748844,9.748844,9.748844,0.856643,0.823924,0.834588,0.984928,1.524241,5.399439,1.739348,1.812013,3.352676,1.280543,1.125116,0.197702,2.590107,1.796389
1774177506.829502,494.759000,494.827000,494.771000,1774177506.631258,2.000000,2.000000,480,640,0.197702,2.594672,1.807888,9.769621,9.769621,9.769621,9.769621,0.843358,0.810088,0.819979,0.965523,1.488127,5.220609,1.738310,1.786806,3.347616,1.337418,1.141484,0.197702,2.594672,1.807888
1774177506.932590,494.859000,494.927000,494.871000,1774177506.831198,2.000000,2.000000,480,640,0.197702,2.599451,1.818518,9.744310,9.744310,9.744310,9.744310,0.829741,0.796147,0.805388,0.946592,1.454082,5.010782,1.738760,1.763095,3.368846,1.392395,1.164145,0.197702,2.599451,1.818518
1774177507.030245,494.959000,495.017000,494.971000,1774177506.831198,2.000000,2.000000,480,640,0.197702,2.603921,1.827282,9.771342,9.771342,9.771342,9.771342,0.815785,0.782101,0.790814,0.928143,1.422092,4.835029,1.742463,1.740889,3.361874,1.444797,1.178078,0.197702,2.603921,1.827282
1774177507.131698,495.059000,495.117000,494.971000,1774177507.031199,2.000000,2.000000,480,640,0.041912,2.605674,1.799760,9.754482,9.754482,9.754482,9.754482,0.801519,0.768209,0.776666,0.911127,1.394894,4.722689,1.767222,1.728433,3.378493,1.488333,1.202822,0.041912,2.605674,1.799760
1774177507.229940,495.159000,495.217000,495.171000,1774177507.031199,2.000000,2.000000,480,640,0.002252,2.605328,1.744421,9.762970,9.762970,9.762970,0.964702,0.786588,0.764909,0.780739,0.940946,1.514933,5.347197,1.730520,1.808205,3.379866,1.286868,1.197348,0.002252,2.605328,1.744421
1774177507.333358,495.259000,495.317000,495.171000,1774177507.231297,2.000000,2.000000,480,640,0.002547,2.605225,1.687996,9.775348,9.775348,9.775348,0.921444,0.773057,0.760569,0.786443,0.975839,1.666712,3.191901,1.738029,3.380196,3.780788,1.203768,1.224650,0.002547,2.605225,1.687996
1774177507.430065,495.359000,495.417000,495.371000,1774177507.231297,2.000000,2.000000,480,640,0.000590,2.605200,1.632132,9.791226,9.791226,9.791226,0.882991,0.761647,0.755850,0.794672,1.017702,1.865094,2.777492,1.748196,3.379204,4.456363,1.201525,1.268825,0.000590,2.605200,1.632132
1774177507.529488,495.459000,495.517000,495.472000,1774177507.431307,2.000000,2.000000,480,640,0.000481,2.605124,1.575273,9.754286,9.754286,9.754286,0.849827,0.752723,0.751029,0.805588,1.067022,2.126438,2.469481,1.757899,3.405243,3.298928,1.208922,9.754286,0.000481,2.605124,1.575273
1774177507.630088,495.559000,495.617000,495.571000,1774177507.431307,2.000000,2.000000,480,640,0.000694,2.605095,1.517572,9.771370,9.771370,9.771370,0.820553,0.745993,0.745978,0.819711,1.126793,2.494604,2.227798,1.764701,3.403382,2.380312,1.208702,9.771370,0.000694,2.605095,1.517572
1774177507.734966,495.659000,495.717000,495.671000,1774177507.631191,2.000000,2.000000,480,640,0.000747,2.605059,1.458993,9.790977,9.790977,9.790977,0.794860,0.740622,0.742219,0.837418,1.199649,3.046682,2.034838,1.760871,3.400660,1.856856,1.216486,9.790977,0.000747,2.605059,1.458993
1774177507.829619,495.759000,495.817000,495.771000,1774177507.631191,2.000000,2.000000,480,640,0.000800,2.605045,1.399627,9.811254,9.811254,9.811254,0.772695,0.735091,0.740784,0.859052,1.288589,3.949072,1.879717,1.766836,3.417417,1.523239,1.216249,9.811254,0.000800,2.605045,1.399627
1774177507.929664,495.859000,495.917000,495.871000,1774177507.831280,2.000000,2.000000,480,640,0.000854,2.605024,1.339479,9.784605,9.784605,0.932390,0.753190,0.729250,0.741802,0.886125,1.402633,5.367844,1.781259,1.807918,3.418895,1.287193,1.226885,9.784605,0.000854,2.605024,1.339479
1774177508.030280,495.959000,496.017000,495.971000,1774177507.831280,2.000000,2.000000,480,640,0.000907,2.604998,1.278602,9.810610,9.810610,0.883753,0.736821,0.723221,0.745465,0.918865,1.547672,3.418004,1.779237,3.415018,3.714017,1.228334,1.258723,9.810610,0.000907,2.604998,1.278602
1774177508.129724,496.059000,496.117000,495.971000,1774177508.031295,2.000000,2.000000,480,640,0.000961,2.604965,1.217058,9.839222,9.839222,0.841623,0.723259,0.717068,0.751999,0.958771,1.738948,2.929120,1.784553,3.433386,4.405620,1.230437,9.839222,9.839222,0.000961,2.604965,1.217058
1774177508.229527,496.159000,496.217000,496.171000,1774177508.031295,2.000000,2.000000,480,640,0.001014,2.604924,1.154919,9.815215,9.815215,0.805153,0.712427,0.710714,0.761697,1.007509,2.000622,2.571478,1.797666,3.426322,3.246027,1.242293,9.815215,9.815215,0.001014,2.604924,1.154920
1774177508.329769,496.259000,496.317000,496.171000,1774177508.231197,2.000000,2.000000,480,640,0.001058,2.604873,1.092248,9.846886,9.846886,0.773670,0.704286,0.704307,0.774930,1.067336,2.377231,2.300220,1.789686,3.444607,2.286811,1.245261,9.846886,9.846886,0.001058,2.604872,1.092248
1774177508.430201,496.359000,496.417000,496.371000,1774177508.231197,2.000000,2.000000,480,640,0.001795,2.604818,1.029152,9.825138,9.825138,0.746628,0.697743,0.699624,0.792174,1.141413,2.961232,2.088851,1.805966,3.451648,1.767603,1.248635,9.825138,9.825138,0.001795,2.604818,1.029152
1774177508.529642,496.459000,496.517000,496.471000,1774177508.431936,2.000000,2.000000,480,640,0.002071,2.604818,0.965623,9.859426,0.920218,0.723801,0.691231,0.697685,0.813810,1.233287,3.981205,1.920712,1.798492,3.453087,1.444033,1.257172,9.859426,9.859426,0.002071,2.604818,0.965623
1774177508.629729,496.559000,496.617000,496.471000,1774177508.431936,2.000000,2.000000,480,640,0.001608,2.604839,0.901968,9.838555,0.864946,0.704434,0.684654,0.698516,0.841212,1.352284,5.373114,1.812365,1.840384,3.470262,1.265259,1.274879,9.838555,9.838555,0.001608,2.604839,0.901968
1774177508.729680,496.659000,496.717000,496.672000,1774177508.631238,2.000000,2.000000,480,640,0.001479,2.604858,0.838188,9.873747,0.817655,0.688305,0.677996,0.702333,0.874675,1.505648,3.371155,1.808706,3.460231,3.910272,1.269061,1.322078,9.873747,9.873747,0.001479,2.604857,0.838188
1774177508.829719,496.759000,496.817000,496.771000,1774177508.631238,2.000000,2.000000,480,640,0.001640,2.604871,0.774354,9.852546,0.778302,0.675519,0.671481,0.709248,0.915720,1.710981,2.897514,1.817732,3.476750,4.460515,1.272887,9.852546,9.852546,9.852546,0.001640,2.604871,0.774354
1774177508.929786,496.859000,496.917000,496.871000,1774177508.831355,2.000000,2.000000,480,640,0.000230,2.604883,0.710601,9.831320,0.744245,0.665741,0.665062,0.719524,0.966025,1.997055,2.552954,1.817703,3.468321,2.817842,1.285851,9.831320,9.831320,9.831320,0.000230,2.604883,0.710601
1774177509.029630,496.959000,497.017000,496.971000,1774177508.831355,2.000000,2.000000,480,640,0.000816,2.604893,0.647008,9.864927,0.716024,0.658808,0.659208,0.733468,1.027864,2.418853,2.292761,1.820896,3.482967,2.072045,1.289292,9.864927,9.864927,9.864927,0.000816,2.604893,0.647008
1774177509.129543,497.059000,497.117000,497.071000,1774177509.031189,2.000000,2.000000,480,640,0.002817,2.604890,0.583621,0.899405,0.692045,0.652682,0.655838,0.751506,1.104492,3.097204,2.090557,1.826718,3.495730,1.648728,1.292512,9.841621,9.841621,9.841621,0.002817,2.604890,0.583621
1774177509.229482,497.159000,497.217000,497.071000,1774177509.031189,2.000000,2.000000,480,640,0.000098,2.604880,0.520555,0.841884,0.671925,0.646673,0.655272,0.774156,1.200453,4.354933,1.930166,1.820886,3.489579,1.377980,1.304719,9.873633,9.873633,9.873633,0.000098,2.604880,0.520555
1774177509.330063,497.259000,497.317000,497.271000,1774177509.231425,2.000000,2.000000,480,640,0.004175,2.604796,0.457566,0.794791,0.655644,0.640954,0.657561,0.802132,1.322658,5.359030,1.833822,1.863641,3.511771,1.307112,1.337784,9.847447,9.847447,9.847447,0.004175,2.604795,0.457566
1774177509.429865,497.359000,497.417000,497.371000,1774177509.231425,2.000000,2.000000,480,640,0.000220,2.604748,0.395242,0.754801,0.642795,0.635609,0.662787,0.836168,1.482482,3.281401,1.823218,3.496627,4.128635,1.318655,9.877772,9.877772,9.877772,9.877772,0.000220,2.604748,0.395242
