t_wall,episode,step,raw_action_0,raw_action_1,cmd_linear_x,cmd_angular_z,pos_x,pos_y,goal_distance,goal_angle,linear_x,angular_z,lidar_min,done,terminated,truncated,terminal_reason,reward_total,reward_progress,reward_safe,reward_risk,reward_turn,reward_stop,reward_smooth,reward_terminal,lidar_feat_0,lidar_feat_1,lidar_feat_2,lidar_feat_3,lidar_feat_4,lidar_feat_5,lidar_feat_6,lidar_feat_7,lidar_feat_8,lidar_feat_9,lidar_feat_10,lidar_feat_11,lidar_feat_12,lidar_feat_13,lidar_feat_14
1774535083.225924,49,4,0.989912,0.533987,0.989912,1.067973,0.062500,0.020004,2.980652,0.706636,0.362750,2.705298,1000.000000,0,0,0,,0.481325,0.012675,0.000000,-0.000000,-0.135265,0.000000,-0.017948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535083.405966,49,5,0.695070,-0.408999,0.695070,-0.817997,0.114900,0.111293,2.890991,0.669244,0.682524,-0.820736,1000.000000,0,0,0,,0.773738,0.044830,0.000000,-0.000000,-0.041037,0.000000,-0.021808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535083.586473,49,6,-0.108482,0.895747,-0.108482,1.791493,0.132715,0.134496,2.868575,0.584727,-0.120829,1.646852,3.059874,0,0,0,,0.334600,0.011208,0.000000,-0.000000,-0.082343,0.000000,-0.034130,0.000000,11.591435,11.591435,11.591435,11.591435,6.235451,3.809235,3.134104,3.059874,3.134704,3.811674,6.245018,11.591435,11.591435,11.591435,11.591435
1774535083.766792,49,7,0.999149,0.648423,0.999149,1.296847,0.129560,0.151616,2.851329,0.334272,0.403085,-0.106125,1000.000000,0,0,0,,0.782548,0.008623,0.000000,-0.000000,-0.005306,0.000000,-0.016023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535083.955273,49,8,0.907698,0.678158,0.907698,1.356315,0.169360,0.271396,2.733854,0.277121,0.886411,1.408056,1000.000000,0,0,0,,1.075489,0.058737,0.000000,-0.000000,-0.070403,0.000000,-0.001509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535084.137272,49,9,0.987668,0.807688,0.987668,1.615376,0.181617,0.443009,2.563433,-0.003494,0.964819,1.612853,1000.000000,0,0,0,,1.180062,0.085211,0.000000,-0.000000,-0.080643,0.000000,-0.003390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535084.315414,49,10,0.949888,-0.754501,0.949888,-1.509002,0.174101,0.610578,2.395756,0.143811,0.930911,-1.489956,1000.000000,0,0,0,,1.124306,0.083839,0.000000,-0.000000,-0.074498,0.000000,-0.031622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535084.497261,49,11,0.784663,0.597109,0.784663,1.194218,0.181280,0.757176,2.250138,0.035301,0.770118,1.188565,1000.000000,0,0,0,,1.046106,0.072809,0.000000,-0.000000,-0.059428,0.000000,-0.028684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535084.675625,49,12,0.984463,-0.877796,0.984463,-1.755592,0.178027,0.908185,2.099377,0.166289,0.961890,-1.757949,1000.000000,0,0,0,,1.116883,0.075381,0.000000,-0.000000,-0.087897,0.000000,-0.031496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535084.859389,49,13,0.988787,0.951676,0.988787,1.903351,0.186014,1.077154,1.931822,-0.000653,0.964364,1.905888,1000.000000,0,0,0,,1.130469,0.083777,0.000000,-0.000000,-0.095294,0.000000,-0.036633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535085.048487,49,14,0.997458,0.102881,0.997458,0.205762,0.156129,1.260691,1.746303,-0.097185,0.997146,0.196017,1000.000000,0,0,0,,1.258529,0.092760,0.000000,-0.000000,-0.009801,0.000000,-0.017063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535085.227797,49,15,0.976574,-0.920321,0.976574,-1.840642,0.143038,1.434441,1.572080,0.165383,0.974608,-1.690408,1000.000000,0,0,0,,1.150517,0.087111,0.000000,-0.000000,-0.084520,0.000000,-0.020673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535085.409419,49,16,0.929541,-0.368773,0.929541,-0.737546,0.168975,1.598903,1.411250,0.344987,0.917774,-0.746598,1000.000000,0,0,0,,1.114451,0.080415,0.000000,-0.000000,-0.037330,0.000000,-0.011501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535085.590836,49,17,0.839448,0.541289,0.839448,1.082579,0.195562,1.750034,1.265172,0.243417,0.837555,0.992272,1000.000000,0,0,0,,1.074354,0.073039,0.000000,-0.000000,-0.049614,0.000000,-0.019102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535085.768655,49,18,0.969904,-0.430379,0.969904,-0.860758,0.213201,1.914696,1.106047,0.363123,0.956703,-0.870217,1000.000000,0,0,0,,1.112780,0.079562,0.000000,-0.000000,-0.043511,0.000000,-0.020738,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535085.959969,49,19,0.977604,0.240519,0.977604,0.481039,0.241022,2.096133,0.935451,0.370987,0.973833,0.468061,1000.000000,0,0,0,,1.152132,0.085298,0.000000,-0.000000,-0.023403,0.000000,-0.013495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535086.139773,49,20,0.958742,0.639422,0.958742,1.278844,0.243031,2.267231,0.772020,0.222533,0.948864,1.202521,1000.000000,0,0,0,,1.153908,0.081715,0.000000,-0.000000,-0.060126,0.000000,-0.008167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535086.320665,49,21,0.996276,0.447534,0.996276,0.895069,0.210735,2.440453,0.597915,0.094642,0.982374,0.904631,1000.000000,0,0,0,,1.221709,0.087053,0.000000,-0.000000,-0.045232,0.000000,-0.004213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535086.499018,49,22,0.788851,-0.305711,0.788851,-0.611422,0.173998,2.583590,0.451301,0.194162,0.787523,-0.585505,1000.000000,0,0,0,,1.079253,0.073307,0.000000,-0.000000,-0.029275,0.000000,-0.017139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535086.678966,49,23,0.995893,0.356678,0.995893,0.713355,0.139253,2.747020,0.288773,0.243450,0.984429,0.722015,1000.000000,1,1,0,success,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535087.113258,50,1,0.881805,-0.684437,0.881805,-1.368874,0.021208,0.000062,3.000013,1.578019,0.378047,-0.000673,1000.000000,0,0,0,,-0.006042,-0.000036,0.000000,-0.000000,-0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535087.292277,50,2,0.359102,0.961441,0.359102,1.922882,0.097074,0.003352,2.998220,1.425909,0.357299,1.762118,1000.000000,0,0,0,,-0.007773,0.000896,0.000000,-0.000000,-0.088106,0.000000,-0.038145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535087.472212,50,3,0.032975,0.994418,0.032975,1.988836,0.109618,0.006943,2.995064,1.090516,0.033510,1.824366,1000.000000,0,0,0,,0.092945,0.001578,0.000000,-0.000000,-0.091218,-0.100000,-0.003921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535087.663144,50,4,0.637085,0.910422,0.637085,1.820843,0.146795,0.064697,2.938971,0.694280,0.615884,1.794282,1000.000000,0,0,0,,0.675710,0.028047,0.000000,-0.000000,-0.089714,0.000000,-0.007721,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535087.841953,50,5,0.928478,0.825801,0.928478,1.651603,0.215268,0.188530,2.819699,0.408810,0.905426,1.658472,1000.000000,0,0,0,,1.021151,0.059636,0.000000,-0.000000,-0.082924,0.000000,-0.004606,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535088.025274,50,6,0.787126,0.686304,0.787126,1.372608,0.244831,0.327259,2.683931,0.182802,0.787547,1.262788,1000.000000,0,0,0,,1.055199,0.067884,0.000000,-0.000000,-0.063139,0.000000,-0.004203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535088.202711,50,7,0.252033,0.703888,0.252033,1.407777,0.245063,0.390043,2.621437,-0.044600,0.096579,1.085450,6.601661,0,0,0,,0.628565,0.031247,0.000000,-0.000000,-0.054273,0.000000,-0.005703,0.000000,11.998498,11.998498,11.998498,11.998498,11.998498,8.221918,6.762665,6.601661,6.762219,8.220108,11.998498,11.998498,11.998498,11.998498,11.998498
1774535088.383851,50,8,0.989614,-0.944202,0.989614,-1.888404,0.221566,0.449713,2.559894,-0.230211,0.611739,0.606595,1000.000000,0,0,0,,0.901636,0.030772,0.000000,-0.000000,-0.030330,0.000000,-0.040338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535088.564557,50,9,0.880751,-0.620896,0.880751,-1.241791,0.181215,0.582579,2.424204,-0.138702,0.866493,-1.204291,1000.000000,0,0,0,,1.109217,0.067845,0.000000,-0.000000,-0.060215,0.000000,-0.007555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535088.752987,50,10,0.952526,0.700489,0.952526,1.400977,0.134870,0.748769,2.255268,-0.330766,0.934369,1.408501,1000.000000,0,0,0,,1.084607,0.084468,0.000000,-0.000000,-0.070425,0.000000,-0.027145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535088.933999,50,11,0.993087,-0.430618,0.993087,-0.861235,0.071228,0.909153,2.092060,-0.277620,0.988700,-0.806536,1000.000000,0,0,0,,1.165782,0.081604,0.000000,-0.000000,-0.040327,0.000000,-0.023028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535089.114910,50,12,0.993785,-0.234348,0.993785,-0.468696,0.024413,1.081484,1.918672,-0.213415,0.994282,-0.430685,1000.000000,0,0,0,,1.230651,0.086694,0.000000,-0.000000,-0.021534,0.000000,-0.003932,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535089.296088,50,13,0.990943,-0.894206,0.990943,-1.788413,0.007984,1.255391,1.744627,0.066774,0.971528,-1.754566,1000.000000,0,0,0,,1.166349,0.087022,0.000000,-0.000000,-0.087728,0.000000,-0.013226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535089.476774,50,14,0.993026,0.443687,0.993026,0.887374,0.019745,1.429389,1.570735,0.018542,0.991268,0.811956,1000.000000,0,0,0,,1.214125,0.086946,0.000000,-0.000000,-0.040598,0.000000,-0.026779,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535089.666616,50,15,0.987276,0.490476,0.987276,0.980953,0.005054,1.615894,1.384116,-0.162137,0.975144,0.985921,1000.000000,0,0,0,,1.212564,0.093310,0.000000,-0.000000,-0.049296,0.000000,-0.000993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535089.846097,50,16,0.996037,0.310278,0.996037,0.620557,-0.034970,1.788578,1.211926,-0.313377,0.990972,0.643247,1000.000000,0,0,0,,1.186645,0.086095,0.000000,-0.000000,-0.032162,0.000000,-0.003692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535090.026193,50,17,0.977808,-0.933361,0.977808,-1.866722,-0.066790,1.957428,1.044709,-0.090894,0.951429,-1.865927,1000.000000,0,0,0,,1.131281,0.083608,0.000000,-0.000000,-0.093296,0.000000,-0.025055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535090.204790,50,18,0.967120,-0.479280,0.967120,-0.958560,-0.054205,2.129094,0.872591,0.092622,0.957487,-0.950390,1000.000000,0,0,0,,1.198809,0.086059,0.000000,-0.000000,-0.047519,0.000000,-0.009188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535090.384098,50,19,0.995981,0.324430,0.995981,0.648860,-0.030028,2.303240,0.697407,0.043625,0.994680,0.639487,1000.000000,0,0,0,,1.234924,0.087592,0.000000,-0.000000,-0.031974,0.000000,-0.016363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535090.565971,50,20,0.983481,0.258858,0.983481,0.517715,-0.022531,2.480055,0.520433,-0.043626,0.984069,0.474715,1000.000000,0,0,0,,1.252623,0.088487,0.000000,-0.000000,-0.023736,0.000000,-0.001436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535090.754125,50,21,0.979331,0.183925,0.979331,0.367850,-0.028804,2.665920,0.335319,-0.151953,0.977561,0.345206,1000.000000,1,1,0,success,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535091.176325,51,1,0.998614,-0.281928,0.998614,-0.563857,0.021906,0.000106,2.999974,1.577627,0.368622,0.003296,1000.000000,0,0,0,,-0.005789,-0.000016,0.000000,-0.000000,-0.000165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535091.365959,51,2,0.783368,0.996805,0.783368,1.993611,0.131959,0.005489,2.997417,1.484581,0.771531,1.782382,1000.000000,0,0,0,,-0.024041,0.001278,0.000000,-0.000000,-0.089119,0.000000,-0.027727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535091.546367,51,3,0.981841,0.700869,0.981841,1.401739,0.289877,0.052843,2.961379,1.252194,0.963712,1.409328,1000.000000,0,0,0,,0.308717,0.018019,0.000000,-0.000000,-0.070466,0.000000,-0.007903,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535091.727925,51,4,0.875381,0.968444,0.875381,1.936887,0.419435,0.137041,2.893520,0.963293,0.850155,1.944091,1000.000000,0,0,0,,0.563971,0.033929,0.000000,-0.000000,-0.097205,0.000000,-0.006416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535091.906693,51,5,0.826141,0.983449,0.826141,1.966897,0.505508,0.252173,2.793939,0.645940,0.797830,1.969177,1000.000000,0,0,0,,0.811917,0.049791,0.000000,-0.000000,-0.098459,0.000000,-0.000793,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535092.086620,51,6,-0.677907,0.549175,-0.677907,1.098350,0.517744,0.265338,2.783241,0.347426,-0.232340,0.483253,1.195283,0,0,0,,0.390537,0.005349,0.000000,-0.000000,-0.024163,0.000000,-0.023726,0.000000,10.876036,10.876036,10.876036,10.876036,2.437660,1.488488,1.224395,1.195283,1.224390,1.488468,2.437583,10.876036,10.876036,10.876036,10.876036
1774535092.268599,51,7,0.999197,0.556741,0.999197,1.113481,0.514527,0.250540,2.797189,0.202194,-0.024685,0.862748,8.536807,0,0,0,,0.406234,-0.006974,0.000000,-0.000000,-0.043137,-0.100000,-0.016922,0.000000,9.073550,8.536807,8.572691,9.789458,11.935735,11.935735,11.935735,11.935735,11.935735,11.935735,11.935735,11.935735,11.935735,11.935735,11.680544
1774535092.456427,51,8,0.996955,-0.202867,0.996955,-0.405735,0.508735,0.315716,2.732067,0.137860,0.657629,0.324986,1000.000000,0,0,0,,0.986239,0.032561,0.000000,-0.000000,-0.016249,0.000000,-0.015215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535092.638008,51,9,0.707242,-0.037983,0.707242,-0.075967,0.501669,0.442480,2.606258,0.146028,0.705474,-0.064144,1000.000000,0,0,0,,1.065896,0.062905,0.000000,-0.000000,-0.003207,0.000000,-0.006195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535092.818051,51,10,0.906259,0.584031,0.906259,1.168063,0.487847,0.591888,2.457030,0.033444,0.904666,1.069158,1000.000000,0,0,0,,1.148886,0.074614,0.000000,-0.000000,-0.053458,0.000000,-0.014430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535092.998224,51,11,0.998085,0.469680,0.998085,0.939359,0.442884,0.761090,2.282294,-0.149263,0.986072,0.945775,1000.000000,0,0,0,,1.215268,0.087368,0.000000,-0.000000,-0.047289,0.000000,-0.003205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535093.178651,51,12,0.478137,-0.223220,0.478137,-0.446439,0.402788,0.862486,2.175133,-0.173442,0.334792,-0.586266,1000.000000,0,0,0,,0.794069,0.053580,0.000000,-0.000000,-0.029313,0.000000,-0.019057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535093.371482,51,13,0.981839,-0.845530,0.981839,-1.691060,0.355687,0.976103,2.054914,-0.135476,0.898155,-1.241719,1000.000000,0,0,0,,1.108998,0.060109,0.000000,-0.000000,-0.062086,0.000000,-0.017483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535093.549642,51,14,0.975876,-0.288876,0.975876,-0.577752,0.314188,1.144291,1.882119,-0.023976,0.976377,-0.531079,1000.000000,0,0,0,,1.234137,0.086398,0.000000,-0.000000,-0.026554,0.000000,-0.011193,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535093.728963,51,15,0.976198,-0.690530,0.976198,-1.381059,0.299730,1.317193,1.709291,0.211759,0.967533,-1.329980,1000.000000,0,0,0,,1.166028,0.086414,0.000000,-0.000000,-0.066499,0.000000,-0.008036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535093.908225,51,16,0.969809,-0.799220,0.969809,-1.598439,0.328835,1.486304,1.549003,0.526235,0.946436,-1.610003,1000.000000,0,0,0,,1.007261,0.080144,0.000000,-0.000000,-0.080500,0.000000,-0.002238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535094.090903,51,17,0.974493,0.532503,0.974493,1.065006,0.379016,1.649857,1.402334,0.493845,0.972449,0.977659,1000.000000,0,0,0,,1.039835,0.073334,0.000000,-0.000000,-0.048883,0.000000,-0.026681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535094.273313,51,18,0.660748,0.970855,0.660748,1.941711,0.390151,1.772557,1.287958,0.225712,0.632952,1.937411,1000.000000,0,0,0,,0.903332,0.057188,0.000000,-0.000000,-0.096871,0.000000,-0.011904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535094.461128,51,19,0.779196,0.000104,0.779196,0.000208,0.368799,1.908014,1.152583,0.156352,0.777358,0.005189,1000.000000,0,0,0,,1.100235,0.067687,0.000000,-0.000000,-0.000259,0.000000,-0.020600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535094.642914,51,20,0.978480,-0.714277,0.978480,-1.428554,0.350726,2.066586,0.997131,0.351510,0.957988,-1.426094,1000.000000,0,0,0,,1.093100,0.077726,0.000000,-0.000000,-0.071305,0.000000,-0.016280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535094.823929,51,21,0.857466,0.424643,0.857466,0.849286,0.347733,2.224677,0.849732,0.337738,0.858058,0.779817,1000.000000,0,0,0,,1.062574,0.073700,0.000000,-0.000000,-0.038991,0.000000,-0.023989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535095.003384,51,22,0.998529,0.539035,0.998529,1.078071,0.318297,2.395532,0.683151,0.223428,0.984726,1.084904,1000.000000,0,0,0,,1.186583,0.083290,0.000000,-0.000000,-0.054245,0.000000,-0.003698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535095.184121,51,23,0.994537,0.525196,0.994537,1.050392,0.256771,2.560575,0.508946,0.076777,0.981026,1.056748,1000.000000,0,0,0,,1.219062,0.087102,0.000000,-0.000000,-0.052837,0.000000,-0.000317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535095.373695,51,24,0.998725,0.051786,0.998725,0.103572,0.169906,2.728064,0.320651,0.068773,0.999131,0.096206,1000.000000,1,1,0,success,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535095.804324,52,1,0.999267,-0.943849,0.999267,-1.887698,0.021205,0.000131,2.999944,1.577366,0.362382,0.003288,1000.000000,0,0,0,,-0.005536,-0.000001,0.000000,-0.000000,-0.000164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535095.984550,52,2,0.903667,0.960802,0.903667,1.921604,0.130049,0.002091,3.000728,1.558958,0.791241,1.160885,1000.000000,0,0,0,,-0.084763,-0.000392,0.000000,-0.000000,-0.058044,0.000000,-0.039049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774535096.174163,52,3,0.100499,0.938470,0.100499,1.876940,0.187239,0.010086,2.995771,1.268515,0.081438,1.725519,3.553398,0,0,0,,0.100890,0.002479,0.000000,-0.000000,-0.086276,0.000000,-0.008478,0.000000,11.926591,11.926591,11.926591,11.926591,7.247073,4.425122,3.639960,3.553398,3.639912,4.424924,7.246299,11.926591,11.926591,11.926591,11.926591
1774535096.354913,52,4,0.996724,0.296827,0.996724,0.593655,0.206659,0.062191,2.945069,0.814863,0.554537,2.300178,8.448853,0,0,0,,0.528365,0.025351,0.000000,-0.000000,-0.115009,0.000000,-0.021795,0.000000,8.977327,8.448853,8.484991,9.693122,11.948088,11.948088,11.948088,11.948088,11.948088,11.948088,11.948088,11.948088,11.948088,11.948088,11.551127
1774535096.535488,52,5,0.998739,0.038596,0.998739,0.077192,0.286864,0.185729,2.828854,0.654568,0.996346,0.078071,1000.000000,0,0,0,,0.999254,0.058108,0.000000,-0.000000,-0.003904,0.000000,-0.005185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
