t_wall,episode,step,raw_action_0,raw_action_1,cmd_linear_x,cmd_angular_z,pos_x,pos_y,goal_distance,goal_angle,linear_x,angular_z,lidar_min,lidar_front_min,done,terminated,truncated,terminal_reason,reward_total,reward_progress,reward_direction,reward_safe,reward_risk,reward_front_safe,reward_front_risk,reward_turn,reward_stop,reward_smooth,reward_terminal,lidar_feat_0,lidar_feat_1,lidar_feat_2,lidar_feat_3,lidar_feat_4,lidar_feat_5,lidar_feat_6,lidar_feat_7,lidar_feat_8,lidar_feat_9,lidar_feat_10,lidar_feat_11,lidar_feat_12,lidar_feat_13,lidar_feat_14
1777061087.774700,2,77,0.985778,0.027704,0.992889,0.013852,3.735751,13.591641,4.622082,-0.298644,0.993494,0.010035,3.735008,6.527261,0,0,0,,0.482424,0.000000,0.000000,0.100000,-0.079799,0.000000,-0.000000,-0.000502,0.000000,-0.000049,0.000000,11.026560,5.849798,4.514477,4.265055,4.287934,4.923699,6.696690,6.527261,6.480546,4.346070,3.760615,3.735008,3.935253,5.058908,9.354859
1777061087.934300,2,78,0.985662,0.039485,0.992831,0.019742,3.736666,13.750410,4.470625,-0.310917,0.993437,0.015453,3.735743,6.428042,0,0,0,,0.514040,0.000000,0.000000,0.100000,-0.079778,0.000000,-0.000000,-0.000773,0.000000,-0.000059,0.000000,11.001359,5.843979,4.512345,4.264343,4.287617,4.925396,6.593530,6.428042,6.473563,4.344587,3.760940,3.735743,3.937179,5.064023,9.375946
1777061088.085222,2,79,0.985598,0.043380,0.992799,0.021690,3.737242,13.909173,4.319808,-0.324536,0.993406,0.017221,3.736959,6.229663,0,0,0,,0.514147,0.000000,0.000000,0.100000,-0.079750,0.000000,-0.000000,-0.000861,0.000000,-0.000020,0.000000,10.925269,5.826954,4.506712,4.263177,4.287722,4.932119,6.385884,6.229663,6.377214,4.338708,3.760897,3.736959,3.942119,5.078714,9.440102
1777061088.244158,2,80,0.985412,0.043395,0.992706,0.021697,3.737432,14.058005,4.179076,-0.338228,0.993314,0.017154,3.737293,6.130497,0,0,0,,0.482527,0.000000,0.000000,0.100000,-0.079735,0.000000,-0.000000,-0.000858,0.000000,-0.000001,0.000000,10.884579,5.818133,4.503951,4.262819,4.288054,4.936092,6.282005,6.130497,6.277752,4.335230,3.760626,3.737293,3.944554,5.086411,9.474769
1777061088.402908,2,81,0.985292,0.038211,0.992646,0.019106,3.737275,14.216746,4.029738,-0.353586,0.993221,0.016170,3.737524,5.932065,0,0,0,,0.514179,0.000000,0.000000,0.100000,-0.079723,0.000000,-0.000000,-0.000809,0.000000,-0.000027,0.000000,10.810224,5.802132,4.499215,4.262594,4.289145,4.944183,6.074731,5.932065,6.078478,4.328174,3.759703,3.737524,3.948757,5.100533,9.540245
1777061088.562101,2,82,0.985014,0.029916,0.992507,0.014958,3.736707,14.385389,3.872050,-0.371767,0.993112,0.016696,3.737277,5.734536,0,0,0,,0.545643,0.000000,0.000000,0.100000,-0.079719,0.000000,-0.000000,-0.000835,0.000000,-0.000043,0.000000,10.726195,5.784378,4.494332,4.262846,4.291013,4.954296,5.868224,5.734536,5.880659,4.319428,3.758118,3.737277,3.953095,5.116298,9.616426
1777061088.721748,2,83,0.984680,0.018834,0.992340,0.009417,3.735785,14.534166,3.733888,-0.388555,0.992945,0.011511,3.736898,5.634319,0,0,0,,0.482162,0.000000,0.000000,0.100000,-0.079714,0.000000,-0.000000,-0.000576,0.000000,-0.000057,0.000000,10.685185,5.775888,4.492187,4.263178,4.292246,4.959746,5.763580,5.634319,5.780163,4.314739,3.757063,3.736898,3.955017,5.123935,9.653941
1777061088.871268,2,84,0.984487,0.011978,0.992244,0.005989,3.734572,14.682923,3.596705,-0.405975,0.992847,0.008327,3.735654,5.435955,0,0,0,,0.482114,0.000000,0.000000,0.100000,-0.079733,0.000000,-0.000000,-0.000416,0.000000,-0.000035,0.000000,10.629169,5.764840,4.489913,4.264390,4.294746,4.968429,5.557779,5.435955,5.579807,4.307233,3.754849,3.735654,3.957029,5.133944,9.707012
1777061089.032113,2,85,0.984066,0.003453,0.992033,0.001727,3.733141,14.831653,3.460591,-0.424143,0.992636,0.004385,3.734841,5.336795,0,0,0,,0.482086,0.000000,0.000000,0.100000,-0.079733,0.000000,-0.000000,-0.000219,0.000000,-0.000045,0.000000,10.608688,5.761088,4.489415,4.265213,4.296067,4.972128,5.455329,5.336795,5.479190,4.304010,3.753669,3.734841,3.957426,5.137263,9.726319
1777061089.181434,2,86,0.983832,-0.001008,0.991916,-0.000504,3.731464,14.990273,3.316685,-0.444652,0.992518,0.002322,3.732930,5.138523,0,0,0,,0.513701,0.000000,0.000000,0.100000,-0.079765,0.000000,-0.000000,-0.000116,0.000000,-0.000023,0.000000,10.586745,5.757900,4.489815,4.267136,4.298591,4.977694,5.251411,5.138523,5.276982,4.299053,3.751310,3.732930,3.956919,5.139996,9.747304
1777061089.341852,2,87,0.983312,-0.006211,0.991656,-0.003106,3.729800,15.138947,3.183112,-0.465159,0.992258,-0.000080,3.731884,5.039398,0,0,0,,0.481876,0.000000,0.000000,0.100000,-0.079766,0.000000,-0.000000,-0.000004,0.000000,-0.000029,0.000000,10.580294,5.757346,4.490367,4.268189,4.299853,4.980062,5.149693,5.039398,5.175642,4.296906,3.750108,3.731884,3.956330,5.140392,9.753489
1777061089.493620,2,88,0.982904,-0.007830,0.991452,-0.003915,3.727982,15.297497,3.042233,-0.488754,0.992054,-0.000828,3.729666,4.841202,0,0,0,,0.513326,0.000000,0.000000,0.100000,-0.079797,0.000000,-0.000000,-0.000041,0.000000,-0.000010,0.000000,10.578407,5.758739,4.492256,4.270413,4.302256,4.983580,4.946834,4.841202,4.972442,4.293590,3.747758,3.729666,3.954400,5.138826,9.754924
1777061089.652351,2,89,0.982098,-0.009666,0.991049,-0.004833,3.726256,15.446088,2.911864,-0.512789,0.991651,-0.001675,3.728531,4.742119,0,0,0,,0.481332,0.000000,0.000000,0.100000,-0.079789,0.000000,-0.000000,-0.000084,0.000000,-0.000013,0.000000,10.578912,5.759775,4.493312,4.271549,4.303452,4.985193,4.845491,4.742119,4.870781,4.292047,3.746581,3.728531,3.953327,5.137724,9.754202
1777061089.812308,2,90,0.981567,-0.010481,0.990784,-0.005241,3.724412,15.604535,2.774869,-0.540794,0.991386,-0.002051,3.726228,4.544042,0,0,0,,0.512740,0.000000,0.000000,0.100000,-0.079817,0.000000,-0.000000,-0.000103,0.000000,-0.000007,0.000000,10.584302,5.762816,4.495717,4.273853,4.305779,4.987918,4.643084,4.544042,4.667343,4.289365,3.744262,3.726228,3.950902,5.134611,9.748466
1777061089.972903,2,91,0.980536,-0.011811,0.990268,-0.005905,3.722577,15.762918,2.640327,-0.571584,0.990870,-0.002664,3.723919,4.346048,0,0,0,,0.512405,0.000000,0.000000,0.100000,-0.079825,0.000000,-0.000000,-0.000133,0.000000,-0.000012,0.000000,10.592364,5.766428,4.498277,4.276149,4.308040,4.990301,4.441882,4.346048,4.463875,4.286949,3.741980,3.723919,3.948320,5.130955,9.740123
1777061090.122900,2,92,0.979330,-0.013172,0.989665,-0.006586,3.720764,15.921211,2.508633,-0.605527,0.990267,-0.003291,3.722769,4.247094,0,0,0,,0.512025,0.000000,0.000000,0.100000,-0.079801,0.000000,-0.000000,-0.000165,0.000000,-0.000013,0.000000,10.597592,5.768507,4.499641,4.277308,4.309155,4.991355,4.339847,4.247094,4.362138,4.285872,3.740864,3.722769,3.946964,5.128888,9.734769
1777061090.282946,2,93,0.978284,-0.014883,0.989142,-0.007442,3.719102,16.069524,2.388155,-0.640584,0.989744,-0.004078,3.720494,4.049316,0,0,0,,0.479976,0.000000,0.000000,0.100000,-0.079808,0.000000,-0.000000,-0.000204,0.000000,-0.000014,0.000000,10.611674,5.773391,4.502533,4.279566,4.311243,4.992931,4.138060,4.049316,4.158663,4.284124,3.738716,3.720494,3.944070,5.124052,9.720559
1777061090.442798,2,94,0.976396,-0.017094,0.988198,-0.008547,3.717388,16.227607,2.263349,-0.681873,0.988801,-0.005095,3.719379,3.950473,0,0,0,,0.511170,0.000000,0.000000,0.100000,-0.079755,0.000000,-0.000000,-0.000255,0.000000,-0.000020,0.000000,10.620270,5.776165,4.504067,4.280687,4.312244,4.880361,4.037257,3.950473,4.056923,4.283437,3.737690,3.719379,3.942560,5.121356,9.712012
1777061090.604668,2,95,0.974792,-0.011026,0.987396,-0.005513,3.715643,16.395421,2.135640,-0.731124,0.987999,-0.002294,3.717236,3.752991,0,0,0,,0.542378,0.000000,0.000000,0.100000,-0.079737,0.000000,-0.000000,-0.000115,0.000000,-0.000038,0.000000,10.637703,5.781668,4.507045,4.282814,4.314119,4.638091,3.835848,3.752991,3.853673,4.282209,3.735734,3.717236,3.939604,5.115987,9.694696
1777061090.753619,2,96,0.971782,0.003543,0.985891,0.001772,3.714095,16.543308,2.027955,-0.780370,0.986494,0.004423,3.555774,3.555774,0,0,0,,0.474855,0.000000,0.000000,0.100000,-0.083230,0.000000,-0.000000,-0.000221,0.000000,-0.000088,0.000000,10.629816,5.781553,4.508365,4.284823,4.316430,4.392639,3.633860,3.555774,3.651621,4.278584,3.733521,3.715244,3.938227,5.115838,9.702071
1777061090.914416,2,97,0.968187,0.014237,0.984093,0.007119,3.712406,16.690942,1.925892,-0.835734,0.984695,0.009346,3.457330,3.457330,0,0,0,,0.471446,0.000000,0.000000,0.100000,-0.085444,0.000000,-0.000000,-0.000467,0.000000,-0.000071,0.000000,10.612186,5.778579,4.508197,4.285839,4.317900,4.268412,3.532621,3.457330,3.551215,4.275356,3.732185,3.714244,3.938314,5.118515,9.719148
1777061091.073277,2,98,0.965162,0.013788,0.982581,0.006894,3.710345,16.848162,1.824276,-0.901524,0.983182,0.009128,3.261773,3.261773,0,0,0,,0.497019,0.000000,0.000000,0.100000,-0.090428,0.000000,-0.000000,-0.000456,0.000000,-0.000017,0.000000,10.564899,5.770127,4.507370,4.288124,4.321373,4.020544,3.331244,3.261773,3.351055,4.103860,3.729077,3.712008,3.938968,5.126130,9.765450
1777061091.224544,2,99,0.958971,0.004469,0.979486,0.002234,3.708030,17.004997,1.731425,-0.974034,0.980086,0.004821,3.162684,3.162684,0,0,0,,0.493217,0.000000,0.000000,0.100000,-0.092967,0.000000,-0.000000,-0.000241,0.000000,-0.000078,0.000000,10.544621,5.766756,4.507310,4.289463,4.323254,3.895577,3.229357,3.162684,3.250977,3.983372,3.727401,3.710661,3.938952,5.129133,9.785480
1777061091.383948,2,100,0.953751,-0.006225,0.976876,-0.003113,3.705726,17.151588,1.653524,-1.048005,0.977475,-0.000115,2.967125,2.967125,0,0,0,,0.454663,0.000000,0.000000,0.100000,-0.098831,0.000000,-0.000000,-0.000006,0.000000,-0.000080,0.000000,10.529089,5.765718,4.508993,4.292410,4.326735,3.652166,3.029059,2.967125,3.050636,3.739786,3.724114,3.707701,3.937180,5.129763,9.800634
1777061091.544020,2,101,0.944446,-0.017530,0.972223,-0.008765,3.703248,17.307370,1.581492,-1.133260,0.972823,-0.005326,2.869565,2.869565,0,0,0,,0.480798,0.000000,0.000000,0.100000,-0.101704,0.000000,-0.000000,-0.000266,0.000000,-0.000103,0.000000,10.530683,5.767314,4.510503,4.293960,4.328343,3.531857,2.929408,2.869565,2.950390,3.617062,3.722529,3.706151,3.935660,5.128052,9.798645
1777061091.705228,2,102,0.936614,-0.026644,0.968307,-0.013322,3.700872,17.462474,1.522193,-1.224736,0.968907,-0.009524,2.675442,2.675442,0,0,0,,0.471434,0.000000,0.000000,0.100000,-0.108645,0.000000,-0.000000,-0.000476,0.000000,-0.000085,0.000000,10.560565,5.776389,4.515143,4.297069,4.330978,3.295166,2.731781,2.675442,2.750202,3.369974,3.719723,3.703053,3.931031,5.119152,9.768022
1777061091.855376,2,103,0.921258,-0.034501,0.960629,-0.017250,3.698707,17.616621,1.476920,-1.321494,0.958945,-0.009506,2.482603,2.482603,0,0,0,,0.461068,0.000000,0.000000,0.100000,-0.115880,0.000000,-0.000000,-0.000475,0.000000,-0.000116,0.000000,10.612913,5.790191,4.520993,4.299985,4.332907,3.061865,2.535902,2.482603,2.550854,3.122582,3.717456,3.700137,3.925278,5.105878,9.715390
1777061092.016506,2,104,0.899196,-0.040472,0.949598,-0.020236,3.696899,17.769317,1.446612,-1.421810,0.950213,-0.015899,2.386873,2.386873,0,0,0,,0.452551,0.000000,0.000000,0.100000,-0.119430,0.000000,-0.000000,-0.000795,0.000000,-0.000140,0.000000,10.649244,5.799140,4.524403,4.301280,4.333470,2.946775,2.438840,2.386873,2.451703,2.999012,3.716660,3.698803,3.921975,5.097354,9.679316
1777061092.176298,2,105,0.878950,-0.046518,0.939475,-0.023259,3.695503,17.910799,1.432278,-1.517146,0.940078,-0.018646,2.197896,2.197896,0,0,0,,0.407703,0.000000,0.000000,0.100000,-0.128315,0.000000,-0.000000,-0.000932,0.000000,-0.000131,0.000000,10.729697,5.818421,4.531366,4.303576,4.334140,2.719562,2.247222,2.197896,2.255984,2.755139,3.715527,3.696476,3.915333,5.079411,9.601880
1777061092.327005,2,106,0.843551,-0.049916,0.921775,-0.024958,3.694445,18.059478,1.431791,-1.618013,0.922379,-0.020193,2.104407,2.104407,0,0,0,,0.427518,-0.000000,-0.000000,0.100000,-0.131493,0.000000,-0.000000,-0.001010,0.000000,-0.000194,0.000000,10.778709,5.829744,4.535154,4.304530,4.240230,2.607488,2.152505,2.104407,2.159075,2.634168,3.715320,3.695532,3.911768,5.069082,9.556018
1777061092.486926,2,107,0.810029,-0.047455,0.905013,-0.023727,3.693883,18.196195,1.444503,-1.709843,0.905619,-0.019028,1.921407,1.921407,0,0,0,,0.379517,-0.000000,-0.000000,0.100000,-0.141399,0.000000,-0.000000,-0.000951,0.000000,-0.000180,0.000000,10.876808,5.851912,4.542295,4.305908,3.897343,2.387352,1.966914,1.921407,1.969593,2.398231,3.715513,3.694247,3.905289,5.049361,9.467085
1777061092.647461,2,108,0.751188,-0.021085,0.875587,-0.010542,3.693680,18.347035,1.472790,-1.809478,0.873919,-0.002637,1.831372,1.831372,1,1,0,success,60.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.000000,10.925351,5.862484,4.545550,4.306233,3.727099,2.278632,1.875502,1.831372,1.876481,2.282608,3.715894,3.693890,3.902370,5.039985,9.424141
1777061097.433454,3,1,0.966228,0.758930,0.983114,0.379465,5.124984,2.012317,15.987682,-0.000092,0.261996,0.000082,1.897937,5.827080,0,0,0,,0.041211,0.000000,0.000000,0.100000,-0.041413,0.000000,-0.000000,-0.000004,0.000000,0.000000,0.000000,1.897937,2.079974,2.847715,2.875042,2.892546,3.332201,4.941586,11.877583,8.807283,5.939546,5.156197,5.125064,2.847450,2.079964,1.898039
1777061097.584906,3,2,0.966375,0.758446,0.983188,0.379223,5.124865,2.093976,15.906024,-0.001187,0.750976,0.007646,1.979028,5.837413,0,0,0,,0.190781,0.000000,0.000000,0.100000,-0.113840,0.000000,-0.000000,-0.000382,0.000000,-0.000003,0.000000,1.979035,2.169823,2.972727,2.875063,2.892874,3.334168,4.948534,11.852726,8.794953,5.936056,5.155622,5.125036,2.965630,2.167745,1.979028
1777061097.736456,3,3,0.967009,0.758915,0.983504,0.379457,5.123582,2.232240,15.767759,-0.028438,0.981854,0.343291,2.063453,5.886983,0,0,0,,0.324929,0.000000,0.000000,0.100000,-0.142749,0.000000,-0.000000,-0.017165,0.000000,-0.000006,0.000000,2.063453,2.266967,3.029770,2.874771,2.894166,3.343320,4.981696,11.735674,8.736876,5.919805,5.153263,5.125290,3.077017,2.256397,2.064392
1777061097.894446,3,4,0.967850,0.751415,0.983925,0.375708,5.115606,2.379394,15.620609,-0.081688,0.981769,0.357926,2.261029,6.745376,0,0,0,,0.362855,0.000000,0.000000,0.100000,-0.130264,0.000000,-0.000000,-0.017896,0.000000,-0.000042,0.000000,2.266723,2.570706,2.969049,2.875423,2.925506,3.496503,5.543398,11.738582,7.986345,5.703046,5.127650,5.124607,3.136038,2.403232,2.261029
1777061098.054266,3,5,0.970156,0.705799,0.985078,0.352900,5.098459,2.535306,15.464717,-0.140314,0.983632,0.335684,2.359083,7.324155,0,0,0,,0.394955,0.000000,0.000000,0.100000,-0.125087,0.000000,-0.000000,-0.016784,0.000000,-0.000240,0.000000,2.373222,2.737646,2.949102,2.880778,2.952919,3.596296,5.909509,11.791405,7.652566,5.601886,5.119210,5.120143,3.164248,2.476832,2.359083
1777061098.204843,3,6,0.971697,0.662295,0.985848,0.331147,5.072450,2.689952,15.310138,-0.197528,0.979503,0.339024,2.553993,7.928730,0,0,0,,0.399309,0.000000,0.000000,0.100000,-0.115055,0.000000,-0.000000,-0.016951,0.000000,-0.000225,0.000000,2.596600,3.100456,2.933011,2.902169,3.030482,3.834459,6.832516,11.904025,7.083650,5.422139,5.097741,5.118286,3.230294,2.628757,2.553993
1777061098.354781,3,7,0.973826,0.581195,0.986913,0.290598,5.040545,2.833650,15.166586,-0.246920,0.980658,0.297701,2.650791,7.602753,0,0,0,,0.369452,0.000000,0.000000,0.100000,-0.110985,0.000000,-0.000000,-0.014885,0.000000,-0.000416,0.000000,2.713630,3.296627,2.936363,2.918292,3.080642,3.973532,7.406737,11.910233,6.842683,5.342893,5.081766,5.120697,3.269210,2.707681,2.650791
1777061098.515183,3,8,0.974857,0.513274,0.987428,0.256637,5.002284,2.976004,15.024498,-0.290917,0.985639,0.250941,2.842858,7.096648,0,0,0,,0.374377,0.000000,0.000000,0.100000,-0.104012,0.000000,-0.000000,-0.012547,0.000000,-0.000345,0.000000,2.952801,3.325968,2.964191,2.959912,3.192438,4.264877,8.697037,11.022750,6.461156,5.209985,5.039945,5.123609,3.371345,2.874075,2.842858
1777061098.674593,3,9,0.975468,0.356905,0.987734,0.178453,4.955468,3.126260,14.874706,-0.329949,0.982157,0.193469,3.013222,6.723873,0,0,0,,0.408876,0.000000,0.000000,0.100000,-0.097785,0.000000,-0.000000,-0.009673,0.000000,-0.000785,0.000000,3.194278,3.311502,3.013222,3.013265,3.314564,4.562803,10.145840,10.025060,6.172882,5.099157,4.986583,5.117650,3.497680,3.048030,3.032207
1777061098.826570,3,10,0.975168,0.133432,0.987584,0.066716,4.904350,3.275401,14.726252,-0.352387,0.985507,0.065127,3.043762,6.597577,0,0,0,,0.413655,0.000000,0.000000,0.100000,-0.097134,0.000000,-0.000000,-0.003256,0.000000,-0.001119,0.000000,3.309375,3.323061,3.043762,3.044584,3.370509,4.686058,10.747772,9.720442,6.072069,5.053135,4.956339,5.104116,3.576448,3.137910,3.125893
1777061098.985670,3,11,0.974861,0.017571,0.987430,0.008786,4.854895,3.414903,14.587598,-0.360681,0.985354,0.011494,3.108569,6.464706,0,0,0,,0.320094,0.000000,0.000000,0.100000,-0.095094,0.000000,-0.000000,-0.000575,0.000000,-0.000581,0.000000,3.518033,3.382053,3.108569,3.110192,3.455986,4.832644,11.291921,9.462168,5.958100,4.979032,4.891492,5.047708,3.772561,3.322720,3.312384
1777061099.146866,3,12,0.974812,-0.087417,0.987406,-0.043708,4.801988,3.563648,14.439965,-0.361839,0.985335,-0.036942,3.141390,6.421838,0,0,0,,0.246416,0.000000,0.000000,0.100000,-0.094099,0.000000,-0.000000,-0.001847,0.000000,-0.000525,0.000000,3.615596,3.417953,3.141390,3.143015,3.492554,4.883192,11.405543,9.400696,5.918420,4.945446,4.858335,5.013278,3.878780,3.416002,3.405325
1777061099.305908,3,13,0.974932,-0.128165,0.987466,-0.064083,4.749953,3.712686,14.292236,-0.357939,0.985399,-0.055720,3.208046,6.383171,0,0,0,,0.147793,0.000000,0.000000,0.100000,-0.092149,0.000000,-0.000000,-0.002786,0.000000,-0.000204,0.000000,3.801162,3.503883,3.208046,3.208869,3.551154,4.934585,11.298631,9.410380,5.873972,4.886374,4.792057,4.933992,4.110432,3.605125,3.591078
1777061099.456983,3,14,0.975573,-0.151490,0.987786,-0.075745,4.699263,3.862220,14.144188,-0.351746,0.985725,-0.066416,3.240546,6.372031,0,0,0,,0.254243,0.000000,0.000000,0.100000,-0.091255,0.000000,-0.000000,-0.003321,0.000000,-0.000120,0.000000,3.892990,3.548429,3.240546,3.241053,3.577522,4.951590,11.196862,9.437980,5.857951,4.858807,4.759582,4.893677,4.230611,3.700569,3.684298
1777061099.616979,3,15,0.975991,-0.161616,0.987995,-0.080808,4.653192,4.002935,14.005014,-0.344792,0.985943,-0.071008,3.304130,6.365537,0,0,0,,0.322565,0.000000,0.000000,0.100000,-0.089519,0.000000,-0.000000,-0.003550,0.000000,-0.000053,0.000000,4.070846,3.640263,3.304409,3.304130,3.624696,4.970140,10.920365,9.537651,5.837935,4.807970,4.695992,4.812938,4.480463,3.893721,3.871132
1777061099.776525,3,16,0.976817,-0.161106,0.988409,-0.080553,4.605708,4.153616,13.856118,-0.337066,0.986367,-0.070681,3.365173,6.367453,0,0,0,,0.445441,0.000000,0.000000,0.100000,-0.087933,0.000000,-0.000000,-0.003534,0.000000,-0.000007,0.000000,4.248888,3.733196,3.366408,3.365173,3.668149,4.981771,10.640294,9.660752,5.824682,4.761093,4.634935,4.735602,4.738113,4.089443,4.058945
1777061099.928480,3,17,0.977622,-0.158600,0.988811,-0.079300,4.559935,4.304896,13.706757,-0.329430,0.986781,-0.069428,3.394283,6.369966,0,0,0,,0.450986,0.000000,0.000000,0.100000,-0.087216,0.000000,-0.000000,-0.003471,0.000000,-0.000017,0.000000,4.338089,3.778509,3.396369,3.394283,3.688951,4.986667,10.508650,9.726591,5.819413,4.738879,4.605540,4.698565,4.869229,4.188207,4.153317
1777061100.087177,3,18,0.978050,-0.161459,0.989025,-0.080729,4.518573,4.447229,13.566331,-0.322204,0.987007,-0.070648,3.451285,6.378544,0,0,0,,0.426319,0.000000,0.000000,0.100000,-0.085795,0.000000,-0.000000,-0.003532,0.000000,-0.000016,0.000000,4.516806,3.869262,3.455462,3.451285,3.728482,4.994366,10.259657,9.868495,5.811896,4.696938,4.548573,4.627599,5.136338,4.387602,4.342483
1777061100.238260,3,19,0.978739,-0.159339,0.989370,-0.079669,4.476129,4.599576,13.416125,-0.314468,0.987364,-0.069564,3.479052,6.385120,0,0,0,,0.461767,0.000000,0.000000,0.100000,-0.085141,0.000000,-0.000000,-0.003478,0.000000,-0.000014,0.000000,4.606225,3.914385,3.484587,3.479052,3.747485,4.996858,10.137168,9.946253,5.810023,4.677309,4.520998,4.593598,5.272616,4.488288,4.437492
1777061100.397962,3,20,0.979112,-0.161499,0.989556,-0.080749,4.437903,4.742871,13.274923,-0.307161,0.987563,-0.070462,3.531705,6.401871,0,0,0,,0.436455,0.000000,0.000000,0.100000,-0.083888,0.000000,-0.000000,-0.003523,0.000000,-0.000013,0.000000,4.785495,4.003766,3.540542,3.531705,3.783334,5.000034,9.906558,10.112850,5.809316,4.640528,4.468129,4.528670,5.354435,4.691609,4.628043
1777061100.558295,3,21,0.979769,-0.153966,0.989884,-0.076983,4.398806,4.896200,13.123907,-0.299581,0.987904,-0.066885,3.557524,6.412427,0,0,0,,0.471808,0.000000,0.000000,0.100000,-0.083308,0.000000,-0.000000,-0.003344,0.000000,-0.000041,0.000000,4.875275,4.048133,3.568225,3.557524,3.800303,5.000507,9.795390,10.203042,5.810759,4.623449,4.442588,4.497693,5.299147,4.794285,4.723486
1777061100.719381,3,22,0.980159,-0.150628,0.990079,-0.075314,4.361375,5.049988,12.972507,-0.292351,0.988113,-0.065245,3.606309,6.433217,0,0,0,,0.476902,0.000000,0.000000,0.100000,-0.082199,0.000000,-0.000000,-0.003262,0.000000,-0.000019,0.000000,5.056981,4.135009,3.621403,3.606309,3.833340,5.002692,9.597195,10.382639,5.813792,4.590943,4.393741,4.439122,5.195556,5.001108,4.915289
1777061100.878954,3,23,0.980757,-0.139706,0.990379,-0.069853,4.325560,5.204204,12.820744,-0.285652,0.988424,-0.060112,3.652315,6.454610,0,0,0,,0.481799,0.000000,0.000000,0.100000,-0.081189,0.000000,-0.000000,-0.003006,0.000000,-0.000058,0.000000,5.238203,4.218355,3.672227,3.652315,3.864798,5.005500,9.422843,10.564476,5.817759,4.560718,4.347596,4.384638,5.099972,5.209874,5.107687
1777061101.030151,3,24,0.981251,-0.130509,0.990626,-0.065254,4.291250,5.358808,12.668657,-0.279666,0.988683,-0.055781,3.674562,6.464332,0,0,0,,0.485922,0.000000,0.000000,0.100000,-0.080718,0.000000,-0.000000,-0.002789,0.000000,-0.000048,0.000000,5.329927,4.258845,3.696933,3.674562,3.880297,5.007867,9.346926,10.652259,5.819207,4.546165,4.325277,4.358907,5.055430,5.314768,5.204125
1777061101.189396,3,25,0.981492,-0.130267,0.990746,-0.065133,4.260373,5.504058,12.525818,-0.274328,0.988813,-0.055599,3.717394,6.483231,0,0,0,,0.458939,0.000000,0.000000,0.100000,-0.079799,0.000000,-0.000000,-0.002780,0.000000,-0.000002,0.000000,5.515269,4.338007,3.745078,3.717394,3.910605,5.013326,9.210051,10.826157,5.822032,4.518319,4.282742,4.310044,4.971537,5.525671,5.397487
1777061101.349146,3,26,0.981834,-0.124285,0.990917,-0.062142,4.228792,5.659299,12.373202,-0.268871,0.988993,-0.052770,3.737935,6.493866,0,0,0,,0.493465,0.000000,0.000000,0.100000,-0.079375,0.000000,-0.000000,-0.002639,0.000000,-0.000032,0.000000,5.606778,4.376437,3.768153,3.737935,3.925012,5.015492,9.144253,10.917252,5.824465,4.505297,4.262121,4.286746,4.931446,5.631881,5.494349
1777061101.509645,3,27,0.982004,-0.124117,0.991002,-0.062059,4.198561,5.814829,12.220339,-0.263600,0.989087,-0.052622,3.777073,6.515388,0,0,0,,0.462874,0.000000,0.000000,0.100000,-0.078560,0.000000,-0.000000,-0.002631,0.000000,-0.000002,0.000000,5.792405,4.452177,3.813359,3.777073,3.952734,5.019965,9.022898,11.100594,5.829821,4.480572,4.222896,4.242453,4.855573,5.845443,5.688421
1777061101.669800,3,28,0.982234,-0.118152,0.991117,-0.059076,4.169663,5.970629,12.067247,-0.258568,0.989210,-0.049798,3.796176,6.527700,0,0,0,,0.379409,0.000000,0.000000,0.100000,-0.078174,0.000000,-0.000000,-0.002490,0.000000,-0.000031,0.000000,5.886294,4.490009,3.835590,3.796176,3.966098,5.021441,8.963285,11.197922,5.833771,4.469141,4.203875,4.221329,4.819163,5.953025,5.785712
1777061101.831764,3,29,0.982346,-0.117227,0.991173,-0.058613,4.142047,6.126677,11.913942,-0.253759,0.989273,-0.049301,3.832217,6.551414,0,0,0,,0.276057,0.000000,0.000000,0.100000,-0.077444,0.000000,-0.000000,-0.002465,0.000000,-0.000005,0.000000,6.072179,4.562196,3.877907,3.832217,3.991667,5.025094,8.855514,11.389679,5.841308,4.447287,4.167726,4.181278,4.750660,6.169026,5.980343
1777061101.990371,3,30,0.982470,-0.110835,0.991235,-0.055417,4.115686,6.282951,11.760440,-0.249236,0.989342,-0.046285,3.866650,6.576929,0,0,0,,0.121140,0.000000,0.000000,0.100000,-0.076760,0.000000,-0.000000,-0.002314,0.000000,-0.000033,0.000000,6.260612,4.633144,3.918938,3.866650,4.016033,5.027990,8.754459,11.588529,5.850526,4.427322,4.133426,4.143838,4.686512,6.386632,6.175505
1777061102.141001,3,31,0.982534,-0.103969,0.991267,-0.051984,4.090514,6.439430,11.606762,-0.245200,0.989381,-0.043056,3.883031,6.589256,0,0,0,,-0.027131,0.000000,0.000000,0.100000,-0.076439,0.000000,-0.000000,-0.002153,0.000000,-0.000035,0.000000,6.353810,4.667284,3.938629,3.883031,4.027771,5.029697,8.708534,11.686528,5.854965,4.417799,4.117083,4.126095,4.656315,6.495786,6.273137
